month	depth	latitude	longitude	nppv	o2	time
1	0.49402538	25.5	122.25	22.544926	212.80945	2024-01-01
1	0.49402538	25.5	122.5	19.143913	211.4091	2024-01-01
1	0.49402538	25.5	122.75	16.119827	210.30176	2024-01-01
1	0.49402538	25.5	123.0	14.04107	209.45526	2024-01-01
1	1.5413754	21.75	119.25	19.523617	211.72043	2024-01-01
1	1.5413754	21.75	119.5	21.448128	210.7455	2024-01-01
1	1.5413754	21.75	119.75	22.13936	210.5766	2024-01-01
1	1.5413754	21.75	120.0	21.604105	209.74942	2024-01-01
1	1.5413754	21.75	120.25	17.894232	208.72328	2024-01-01
1	1.5413754	21.75	120.5	15.679376	208.65674	2024-01-01
1	1.5413754	21.75	120.75	15.680036	209.25085	2024-01-01
1	1.5413754	21.75	121.0	13.525151	208.91017	2024-01-01
1	1.5413754	21.75	121.25	11.426352	208.64948	2024-01-01
1	1.5413754	21.75	121.5	9.504653	208.61644	2024-01-01
1	1.5413754	21.75	121.75	7.948822	208.78935	2024-01-01
1	1.5413754	21.75	122.0	5.5561504	207.9326	2024-01-01
1	1.5413754	21.75	122.25	4.131967	207.06165	2024-01-01
1	1.5413754	21.75	122.5	4.2733417	206.97127	2024-01-01
1	1.5413754	21.75	122.75	5.3982854	207.94173	2024-01-01
1	1.5413754	21.75	123.0	6.599525	209.4384	2024-01-01
1	1.5413754	22.0	119.25	20.967546	211.7543	2024-01-01
1	1.5413754	22.0	119.5	21.709312	210.83315	2024-01-01
1	1.5413754	22.0	119.75	21.032694	210.26392	2024-01-01
1	1.5413754	22.0	120.0	19.563002	209.3296	2024-01-01
1	1.5413754	22.0	120.25	17.446726	209.0056	2024-01-01
1	1.5413754	22.0	120.5	17.247698	209.62079	2024-01-01
1	1.5413754	22.0	121.0	16.068214	209.95537	2024-01-01
1	1.5413754	22.0	121.25	14.159856	209.22365	2024-01-01
1	1.5413754	22.0	121.5	12.750544	208.922	2024-01-01
1	1.5413754	22.0	121.75	10.282208	208.90242	2024-01-01
1	1.5413754	22.0	122.0	7.2886043	208.1191	2024-01-01
1	1.5413754	22.0	122.25	4.4063983	207.16148	2024-01-01
1	1.5413754	22.0	122.5	4.399257	207.00055	2024-01-01
1	1.5413754	22.0	122.75	5.5192413	208.12204	2024-01-01
1	1.5413754	22.0	123.0	6.8587565	209.85881	2024-01-01
1	1.5413754	22.25	119.25	22.567099	213.4175	2024-01-01
1	1.5413754	22.25	119.5	22.925817	211.97026	2024-01-01
1	1.5413754	22.25	119.75	21.664242	210.7447	2024-01-01
1	1.5413754	22.25	120.0	20.184252	209.79156	2024-01-01
1	1.5413754	22.25	120.25	18.33631	210.05225	2024-01-01
1	1.5413754	22.25	120.5	17.806965	210.9438	2024-01-01
1	1.5413754	22.25	121.0	16.653772	210.65761	2024-01-01
1	1.5413754	22.25	121.25	15.21807	209.67627	2024-01-01
1	1.5413754	22.25	121.5	13.634734	209.22699	2024-01-01
1	1.5413754	22.25	121.75	11.686443	209.21571	2024-01-01
1	1.5413754	22.25	122.0	8.3827095	208.34227	2024-01-01
1	1.5413754	22.25	122.25	4.8257365	207.31665	2024-01-01
1	1.5413754	22.25	122.5	4.5140657	207.10437	2024-01-01
1	1.5413754	22.25	122.75	5.4892144	208.13927	2024-01-01
1	1.5413754	22.25	123.0	6.786537	209.8472	2024-01-01
1	1.5413754	22.5	119.25	24.45414	214.32622	2024-01-01
1	1.5413754	22.5	119.5	24.042213	213.16061	2024-01-01
1	1.5413754	22.5	119.75	23.207092	211.9102	2024-01-01
1	1.5413754	22.5	120.0	20.877905	211.01477	2024-01-01
1	1.5413754	22.5	120.25	20.804882	211.801	2024-01-01
1	1.5413754	22.5	120.5	20.002954	211.98592	2024-01-01
1	1.5413754	22.5	121.0	18.223547	210.92126	2024-01-01
1	1.5413754	22.5	121.25	15.502604	209.95963	2024-01-01
1	1.5413754	22.5	121.5	14.726721	209.38878	2024-01-01
1	1.5413754	22.5	121.75	12.336779	209.31021	2024-01-01
1	1.5413754	22.5	122.0	8.703881	208.49155	2024-01-01
1	1.5413754	22.5	122.25	5.1931834	207.48201	2024-01-01
1	1.5413754	22.5	122.5	4.673119	207.24797	2024-01-01
1	1.5413754	22.5	122.75	5.4584103	208.08124	2024-01-01
1	1.5413754	22.5	123.0	6.55887	209.46724	2024-01-01
1	1.5413754	22.75	119.25	24.894299	214.39378	2024-01-01
1	1.5413754	22.75	119.5	23.046984	213.33795	2024-01-01
1	1.5413754	22.75	119.75	22.75912	212.31206	2024-01-01
1	1.5413754	22.75	120.0	21.542112	211.8699	2024-01-01
1	1.5413754	22.75	121.25	18.173298	210.0182	2024-01-01
