depth	latitude	longitude	chl	phyc	time
21.598816	23.5	122.0	0.33117843	1.8685336	2025-06-01
21.598816	23.5	122.25	0.23300152	1.5279293	2025-06-01
21.598816	23.5	122.5	0.16642076	1.3356067	2025-06-01
21.598816	23.5	122.75	0.12999631	1.2567002	2025-06-01
21.598816	23.5	123.0	0.11616038	1.2363948	2025-06-01
21.598816	23.75	119.25	0.44319707	2.4333453	2025-06-01
21.598816	23.75	119.5	0.4346328	2.531363	2025-06-01
21.598816	23.75	119.75	0.72456396	2.8250015	2025-06-01
21.598816	23.75	120.0	0.6445887	3.3704107	2025-06-01
21.598816	23.75	121.75	0.5594597	2.535238	2025-06-01
21.598816	23.75	122.0	0.39556336	2.0663412	2025-06-01
21.598816	23.75	122.25	0.25907958	1.628108	2025-06-01
21.598816	23.75	122.5	0.18408993	1.3846779	2025-06-01
21.598816	23.75	122.75	0.14729759	1.2782995	2025-06-01
21.598816	23.75	123.0	0.12983453	1.2346097	2025-06-01
21.598816	24.0	119.25	0.32759443	1.9635501	2025-06-01
21.598816	24.0	119.5	0.91791797	3.7369356	2025-06-01
21.598816	24.0	119.75	1.1647434	4.168494	2025-06-01
21.598816	24.0	120.0	1.1460171	4.701924	2025-06-01
21.598816	24.0	121.75	0.5771467	2.6744595	2025-06-01
21.598816	24.0	122.0	0.4531288	2.206585	2025-06-01
21.598816	24.0	122.25	0.31016165	1.7781816	2025-06-01
21.598816	24.0	122.5	0.21147603	1.4736184	2025-06-01
21.598816	24.0	122.75	0.16431089	1.3152044	2025-06-01
21.598816	24.0	123.0	0.14687721	1.2481086	2025-06-01
21.598816	24.25	119.25	0.27068862	1.7414141	2025-06-01
21.598816	24.25	119.5	0.9801569	3.6821766	2025-06-01
21.598816	24.25	119.75	0.98317647	4.1483407	2025-06-01
21.598816	24.25	120.0	0.97468174	4.3675547	2025-06-01
21.598816	24.25	120.25	0.6935101	3.3901758	2025-06-01
21.598816	24.25	121.75	0.55031264	2.386518	2025-06-01
21.598816	24.25	122.0	0.5310516	2.3498302	2025-06-01
21.598816	24.25	122.25	0.38914552	1.9736359	2025-06-01
21.598816	24.25	122.5	0.2673714	1.6412501	2025-06-01
21.598816	24.25	122.75	0.19247995	1.4023492	2025-06-01
21.598816	24.25	123.0	0.16723606	1.2907164	2025-06-01
21.598816	24.5	119.25	0.28319478	1.7133301	2025-06-01
21.598816	24.5	119.5	0.6201784	2.766195	2025-06-01
21.598816	24.5	119.75	0.60594976	2.9471383	2025-06-01
21.598816	24.5	120.0	0.6518207	3.1679487	2025-06-01
21.598816	24.5	120.25	0.62938553	2.9218125	2025-06-01
21.598816	24.5	120.5	0.4944687	2.4281855	2025-06-01
21.598816	24.5	122.0	0.5492639	2.421795	2025-06-01
21.598816	24.5	122.25	0.4926896	2.2033417	2025-06-01
21.598816	24.5	122.5	0.34812343	1.8641787	2025-06-01
21.598816	24.5	122.75	0.24179277	1.5492024	2025-06-01
21.598816	24.5	123.0	0.1883173	1.3799007	2025-06-01
21.598816	24.75	119.25	0.37594497	1.9876392	2025-06-01
21.598816	24.75	119.5	0.4899819	2.2643151	2025-06-01
21.598816	24.75	119.75	0.46253493	2.2504578	2025-06-01
21.598816	24.75	120.0	0.40283027	2.1658983	2025-06-01
21.598816	24.75	120.25	0.48980504	2.3333504	2025-06-01
21.598816	24.75	120.5	0.47951722	2.1562572	2025-06-01
21.598816	24.75	120.75	0.45537603	2.1403425	2025-06-01
21.598816	24.75	122.0	0.50287807	2.2607048	2025-06-01
21.598816	24.75	122.25	0.4659967	2.2036018	2025-06-01
21.598816	24.75	122.5	0.44772673	2.1084151	2025-06-01
21.598816	24.75	122.75	0.3387209	1.8337194	2025-06-01
21.598816	24.75	123.0	0.24301653	1.558406	2025-06-01
21.598816	25.0	119.5	0.5279581	2.576283	2025-06-01
21.598816	25.0	119.75	0.5478266	2.394546	2025-06-01
21.598816	25.0	120.0	0.49388683	2.1976323	2025-06-01
21.598816	25.0	120.25	0.46792763	2.1315951	2025-06-01
21.598816	25.0	120.5	0.429807	2.0200624	2025-06-01
21.598816	25.0	120.75	0.4549118	2.0372667	2025-06-01
21.598816	25.0	122.0	0.43282682	2.1571987	2025-06-01
21.598816	25.0	122.25	0.47681713	2.2394097	2025-06-01
21.598816	25.0	122.5	0.47008723	2.1755543	2025-06-01
21.598816	25.0	122.75	0.40577763	2.0117936	2025-06-01
21.598816	25.0	123.0	0.31446657	1.7746427	2025-06-01
21.598816	25.25	119.75	0.73851067	3.2212563	2025-06-01
21.598816	25.25	120.0	0.64877635	2.3824697	2025-06-01
21.598816	25.25	120.25	0.55104625	2.2620924	2025-06-01
21.598816	25.25	120.5	0.42407852	2.0111535	2025-06-01
21.598816	25.25	120.75	0.42715368	1.9675093	2025-06-01
21.598816	25.25	121.0	0.48921376	2.0490124	2025-06-01
21.598816	25.25	121.25	0.46125507	2.1392841	2025-06-01
21.598816	25.25	121.5	0.42319512	2.0923014	2025-06-01
21.598816	25.25	121.75	0.38558	2.0229754	2025-06-01
21.598816	25.25	122.0	0.5534238	2.5260966	2025-06-01
21.598816	25.25	122.25	0.70716965	2.8851938	2025-06-01
21.598816	25.25	122.5	0.5139725	2.3326697	2025-06-01
21.598816	25.25	122.75	0.4276887	2.085589	2025-06-01
21.598816	25.25	123.0	0.3574958	1.8835311	2025-06-01
21.598816	25.5	120.0	0.74039537	2.6778839	2025-06-01
21.598816	25.5	120.25	0.6564601	2.5230377	2025-06-01
21.598816	25.5	120.5	0.48321697	2.1597528	2025-06-01
21.598816	25.5	120.75	0.40057933	1.9267595	2025-06-01
21.598816	25.5	121.0	0.49401492	2.1026995	2025-06-01
21.598816	25.5	121.25	0.5020257	2.184877	2025-06-01
21.598816	25.5	121.5	0.3985051	1.9924194	2025-06-01
21.598816	25.5	121.75	0.36832225	1.9672136	2025-06-01
21.598816	25.5	122.0	0.7380917	3.1076784	2025-06-01
21.598816	25.5	122.25	1.000371	3.7829957	2025-06-01
21.598816	25.5	122.5	0.757812	2.9330587	2025-06-01
21.598816	25.5	122.75	0.50646305	2.2346823	2025-06-01
21.598816	25.5	123.0	0.44036245	2.0323875	2025-06-01
25.211409	21.75	119.25	0.118215166	1.23751	2025-06-01
25.211409	21.75	119.5	0.12172945	1.2351564	2025-06-01
25.211409	21.75	119.75	0.123127006	1.2360698	2025-06-01
25.211409	21.75	120.0	0.12321332	1.2302499	2025-06-01
25.211409	21.75	120.25	0.12183242	1.2200106	2025-06-01
25.211409	21.75	120.5	0.12028749	1.1988765	2025-06-01
25.211409	21.75	120.75	0.117820606	1.2206581	2025-06-01
25.211409	21.75	121.0	0.1318049	1.2059166	2025-06-01
25.211409	21.75	121.25	0.13101709	1.1804698	2025-06-01
25.211409	21.75	121.5	0.13416769	1.1566033	2025-06-01
25.211409	21.75	121.75	0.15678738	1.222535	2025-06-01
25.211409	21.75	122.0	0.20308083	1.3847731	2025-06-01
25.211409	21.75	122.25	0.28330916	1.5780126	2025-06-01
25.211409	21.75	122.5	0.16130564	1.2806447	2025-06-01
25.211409	21.75	122.75	0.13324986	1.2429299	2025-06-01
25.211409	21.75	123.0	0.09749	1.2066634	2025-06-01
25.211409	22.0	119.25	0.118345916	1.2435448	2025-06-01
25.211409	22.0	119.5	0.12091088	1.2355454	2025-06-01
25.211409	22.0	119.75	0.121374734	1.2407742	2025-06-01
25.211409	22.0	120.0	0.12157431	1.2426646	2025-06-01
25.211409	22.0	120.25	0.12204328	1.2426133	2025-06-01
25.211409	22.0	120.5	0.12294206	1.241346	2025-06-01
25.211409	22.0	121.0	0.18552476	1.3102101	2025-06-01
25.211409	22.0	121.25	0.15112509	1.2484664	2025-06-01
25.211409	22.0	121.5	0.15256529	1.225091	2025-06-01
25.211409	22.0	121.75	0.20896658	1.3425634	2025-06-01
25.211409	22.0	122.0	0.2592501	1.503653	2025-06-01
25.211409	22.0	122.25	0.2660238	1.5686743	2025-06-01
25.211409	22.0	122.5	0.18304546	1.3375838	2025-06-01
25.211409	22.0	122.75	0.14825836	1.2854242	2025-06-01
25.211409	22.0	123.0	0.099108726	1.2137009	2025-06-01
25.211409	22.25	119.25	0.124268495	1.2440193	2025-06-01
25.211409	22.25	119.5	0.12095106	1.2332261	2025-06-01
25.211409	22.25	119.75	0.12044071	1.2482777	2025-06-01
25.211409	22.25	120.0	0.120197766	1.2680851	2025-06-01
25.211409	22.25	120.25	0.12061581	1.2753017	2025-06-01
25.211409	22.25	120.5	0.1297552	1.280419	2025-06-01
25.211409	22.25	121.0	0.19533758	1.35501	2025-06-01
25.211409	22.25	121.25	0.1796686	1.3074632	2025-06-01
25.211409	22.25	121.5	0.18154843	1.3215548	2025-06-01
25.211409	22.25	121.75	0.19677226	1.3879888	2025-06-01
25.211409	22.25	122.0	0.30672318	1.6466312	2025-06-01
25.211409	22.25	122.25	0.29764482	1.6681358	2025-06-01
25.211409	22.25	122.5	0.19820964	1.3873163	2025-06-01
25.211409	22.25	122.75	0.15058552	1.2920213	2025-06-01
25.211409	22.25	123.0	0.100981005	1.2141503	2025-06-01
25.211409	22.5	119.25	0.19271708	1.4429559	2025-06-01
25.211409	22.5	119.5	0.12429064	1.2411319	2025-06-01
25.211409	22.5	119.75	0.12044439	1.2619492	2025-06-01
25.211409	22.5	120.0	0.12163768	1.3269047	2025-06-01
25.211409	22.5	120.25	0.12069916	1.3257284	2025-06-01
25.211409	22.5	120.5	0.13281432	1.3622197	2025-06-01
25.211409	22.5	121.0	0.19239256	1.3674674	2025-06-01
25.211409	22.5	121.25	0.2029019	1.3601176	2025-06-01
25.211409	22.5	121.5	0.20861843	1.3883787	2025-06-01
25.211409	22.5	121.75	0.2359767	1.4876592	2025-06-01
25.211409	22.5	122.0	0.30296934	1.6855898	2025-06-01
25.211409	22.5	122.25	0.27667397	1.6172109	2025-06-01
25.211409	22.5	122.5	0.17452522	1.3384173	2025-06-01
25.211409	22.5	122.75	0.13335414	1.2464261	2025-06-01
25.211409	22.5	123.0	0.10066028	1.2039158	2025-06-01
25.211409	22.75	119.25	0.68492246	2.7454653	2025-06-01
25.211409	22.75	119.5	0.28897953	1.7310467	2025-06-01
25.211409	22.75	119.75	0.14213029	1.3459263	2025-06-01
25.211409	22.75	120.0	0.1276374	1.3630797	2025-06-01
25.211409	22.75	121.25	0.3143441	1.5937786	2025-06-01
25.211409	22.75	121.5	0.32447717	1.6450562	2025-06-01
25.211409	22.75	121.75	0.29055876	1.6301453	2025-06-01
25.211409	22.75	122.0	0.29499605	1.6675956	2025-06-01
25.211409	22.75	122.25	0.25109413	1.5462048	2025-06-01
25.211409	22.75	122.5	0.15787782	1.3047844	2025-06-01
25.211409	22.75	122.75	0.1201064	1.2103492	2025-06-01
25.211409	22.75	123.0	0.10175446	1.1930228	2025-06-01
25.211409	23.0	119.25	0.9980571	3.8099394	2025-06-01
25.211409	23.0	119.5	0.36299044	2.0583231	2025-06-01
25.211409	23.0	119.75	0.1788904	1.4465188	2025-06-01
25.211409	23.0	120.0	0.13948473	1.3296185	2025-06-01
25.211409	23.0	121.5	0.4299007	1.9872427	2025-06-01
25.211409	23.0	121.75	0.316167	1.7521684	2025-06-01
25.211409	23.0	122.0	0.31233776	1.6992261	2025-06-01
25.211409	23.0	122.25	0.2503127	1.5308536	2025-06-01
25.211409	23.0	122.5	0.15881497	1.2986047	2025-06-01
25.211409	23.0	122.75	0.11370347	1.1954314	2025-06-01
25.211409	23.0	123.0	0.10472866	1.1894476	2025-06-01
25.211409	23.25	119.25	0.7978662	3.6956663	2025-06-01
25.211409	23.25	119.5	0.26346904	1.9525585	2025-06-01
25.211409	23.25	119.75	0.18309323	1.4469231	2025-06-01
25.211409	23.25	120.0	0.20994633	1.4692159	2025-06-01
25.211409	23.25	121.5	0.5392628	2.2518604	2025-06-01
25.211409	23.25	121.75	0.4380484	2.0668688	2025-06-01
25.211409	23.25	122.0	0.32637942	1.7629701	2025-06-01
25.211409	23.25	122.25	0.25140554	1.5265552	2025-06-01
25.211409	23.25	122.5	0.16570963	1.3004682	2025-06-01
25.211409	23.25	122.75	0.11987161	1.2021022	2025-06-01
25.211409	23.25	123.0	0.1079658	1.1855503	2025-06-01
25.211409	23.5	119.25	0.5561932	3.055791	2025-06-01
25.211409	23.5	119.75	0.42798942	1.9110252	2025-06-01
25.211409	23.5	121.75	0.5498858	2.3482633	2025-06-01
25.211409	23.5	122.0	0.37788248	1.9221478	2025-06-01
25.211409	23.5	122.25	0.2634639	1.5678155	2025-06-01
25.211409	23.5	122.5	0.1774854	1.3233263	2025-06-01
25.211409	23.5	122.75	0.1328087	1.2148652	2025-06-01
25.211409	23.5	123.0	0.11586791	1.1811526	2025-06-01
25.211409	23.75	119.25	0.448712	2.3950055	2025-06-01
25.211409	23.75	119.5	0.47859037	2.629043	2025-06-01
25.211409	23.75	119.75	0.76711	2.7789326	2025-06-01
25.211409	23.75	120.0	0.8313179	3.5867848	2025-06-01
25.211409	23.75	121.75	0.62055194	2.532998	2025-06-01
25.211409	23.75	122.0	0.45305425	2.0998008	2025-06-01
25.211409	23.75	122.25	0.29442018	1.6671066	2025-06-01
25.211409	23.75	122.5	0.20014498	1.3833191	2025-06-01
25.211409	23.75	122.75	0.15553698	1.2519317	2025-06-01
25.211409	23.75	123.0	0.13469994	1.1939832	2025-06-01
25.211409	24.0	119.25	0.3694986	2.0281332	2025-06-01
25.211409	24.0	119.5	0.9407587	3.5439677	2025-06-01
25.211409	24.0	119.75	1.1448535	4.0000753	2025-06-01
25.211409	24.0	121.75	0.65837395	2.7407165	2025-06-01
25.211409	24.0	122.0	0.519158	2.226051	2025-06-01
25.211409	24.0	122.25	0.35807896	1.8202968	2025-06-01
25.211409	24.0	122.5	0.23249835	1.4807987	2025-06-01
25.211409	24.0	122.75	0.17561926	1.2987596	2025-06-01
25.211409	24.0	123.0	0.1577005	1.2233233	2025-06-01
25.211409	24.25	119.25	0.33357444	1.8704748	2025-06-01
25.211409	24.25	119.5	0.997504	3.4216719	2025-06-01
25.211409	24.25	120.25	0.6928718	3.3833113	2025-06-01
25.211409	24.25	121.75	0.62028575	2.4251578	2025-06-01
25.211409	24.25	122.0	0.5929193	2.3379045	2025-06-01
25.211409	24.25	122.25	0.45119205	2.0156558	2025-06-01
25.211409	24.25	122.5	0.30423206	1.6723549	2025-06-01
25.211409	24.25	122.75	0.209286	1.401942	2025-06-01
25.211409	24.25	123.0	0.18295093	1.2814168	2025-06-01
25.211409	24.5	119.25	0.33647487	1.8008505	2025-06-01
25.211409	24.5	119.5	0.70344615	2.7487903	2025-06-01
25.211409	24.5	119.75	0.7199512	3.108851	2025-06-01
25.211409	24.5	120.0	0.69628084	3.1184716	2025-06-01
25.211409	24.5	120.25	0.6352217	2.9059734	2025-06-01
25.211409	24.5	120.5	0.49321038	2.419613	2025-06-01
25.211409	24.5	122.0	0.63017106	2.4748785	2025-06-01
25.211409	24.5	122.25	0.5585245	2.2198255	2025-06-01
25.211409	24.5	122.5	0.39839014	1.905042	2025-06-01
25.211409	24.5	122.75	0.2704239	1.5722241	2025-06-01
25.211409	24.5	123.0	0.20376499	1.3750175	2025-06-01
25.211409	24.75	119.25	0.42082977	2.0620668	2025-06-01
25.211409	24.75	119.5	0.58642197	2.3698015	2025-06-01
25.211409	24.75	119.75	0.5797386	2.426109	2025-06-01
25.211409	24.75	120.0	0.48861885	2.3035407	2025-06-01
25.211409	24.75	120.25	0.54243916	2.3662894	2025-06-01
25.211409	24.75	120.5	0.4917853	2.1425343	2025-06-01
25.211409	24.75	120.75	0.45697203	2.1347783	2025-06-01
25.211409	24.75	122.0	0.58853054	2.335281	2025-06-01
25.211409	24.75	122.25	0.54400337	2.249632	2025-06-01
25.211409	24.75	122.5	0.5107701	2.135292	2025-06-01
25.211409	24.75	122.75	0.38584086	1.8742605	2025-06-01
25.211409	24.75	123.0	0.27331766	1.5879463	2025-06-01
25.211409	25.0	119.5	0.5723566	2.5934937	2025-06-01
25.211409	25.0	119.75	0.63815486	2.4124527	2025-06-01
25.211409	25.0	120.0	0.5698329	2.2267468	2025-06-01
25.211409	25.0	120.25	0.56461203	2.2190201	2025-06-01
25.211409	25.0	120.5	0.48480746	2.069813	2025-06-01
25.211409	25.0	120.75	0.4686362	2.0471249	2025-06-01
25.211409	25.0	122.0	0.5051174	2.2716427	2025-06-01
25.211409	25.0	122.25	0.57961434	2.363391	2025-06-01
25.211409	25.0	122.5	0.55042076	2.2338405	2025-06-01
25.211409	25.0	122.75	0.46957713	2.0640612	2025-06-01
25.211409	25.0	123.0	0.36080298	1.827074	2025-06-01
25.211409	25.25	119.75	0.753876	3.0654705	2025-06-01
25.211409	25.25	120.0	0.6361189	2.1703792	2025-06-01
25.211409	25.25	120.25	0.61440367	2.245135	2025-06-01
25.211409	25.25	120.5	0.49952844	2.0907955	2025-06-01
25.211409	25.25	120.75	0.4732505	2.014729	2025-06-01
25.211409	25.25	121.0	0.5088561	2.0751123	2025-06-01
25.211409	25.25	121.25	0.47081643	2.1485438	2025-06-01
25.211409	25.25	121.5	0.44729882	2.121181	2025-06-01
25.211409	25.25	121.75	0.44399384	2.1397038	2025-06-01
25.211409	25.25	122.0	0.70454514	2.842326	2025-06-01
25.211409	25.25	122.25	0.8607924	3.1101005	2025-06-01
25.211409	25.25	122.5	0.6427262	2.5405715	2025-06-01
25.211409	25.25	122.75	0.5166775	2.2011974	2025-06-01
25.211409	25.25	123.0	0.42008427	1.9614649	2025-06-01
25.211409	25.5	120.25	0.6656244	2.358832	2025-06-01
25.211409	25.5	120.5	0.56738526	2.1944523	2025-06-01
25.211409	25.5	120.75	0.47377056	2.0183215	2025-06-01
25.211409	25.5	121.0	0.5374899	2.1575196	2025-06-01
25.211409	25.5	121.25	0.530572	2.2237582	2025-06-01
25.211409	25.5	121.5	0.4176002	2.0049996	2025-06-01
25.211409	25.5	121.75	0.46451855	2.1900175	2025-06-01
25.211409	25.5	122.0	0.97038025	3.5977046	2025-06-01
25.211409	25.5	122.25	1.1499577	3.9053984	2025-06-01
25.211409	25.5	122.5	0.8344964	2.9388685	2025-06-01
25.211409	25.5	122.75	0.6061193	2.356887	2025-06-01
25.211409	25.5	123.0	0.52779806	2.1283228	2025-06-01
29.444729	21.75	119.25	0.13000621	1.1703697	2025-06-01
29.444729	21.75	119.5	0.13895443	1.1850941	2025-06-01
29.444729	21.75	119.75	0.14423938	1.18491	2025-06-01
29.444729	21.75	120.0	0.14547083	1.1833533	2025-06-01
29.444729	21.75	120.25	0.14334689	1.1812778	2025-06-01
29.444729	21.75	120.5	0.14017192	1.1602925	2025-06-01
29.444729	21.75	120.75	0.13054828	1.1760638	2025-06-01
29.444729	21.75	121.0	0.15370202	1.1968725	2025-06-01
29.444729	21.75	121.25	0.15181907	1.1661059	2025-06-01
29.444729	21.75	121.5	0.15561283	1.1495124	2025-06-01
29.444729	21.75	121.75	0.17859358	1.2203976	2025-06-01
29.444729	21.75	122.0	0.23251435	1.4079367	2025-06-01
29.444729	21.75	122.25	0.3121658	1.5628752	2025-06-01
29.444729	21.75	122.5	0.18535039	1.2992916	2025-06-01
29.444729	21.75	122.75	0.1518759	1.2292209	2025-06-01
29.444729	21.75	123.0	0.10032337	1.1211661	2025-06-01
29.444729	22.0	119.25	0.1292344	1.1682212	2025-06-01
29.444729	22.0	119.5	0.13476406	1.1781272	2025-06-01
29.444729	22.0	119.75	0.1360245	1.1798885	2025-06-01
29.444729	22.0	120.0	0.13720512	1.1787019	2025-06-01
29.444729	22.0	120.25	0.13811386	1.1811477	2025-06-01
29.444729	22.0	120.5	0.13909632	1.182305	2025-06-01
29.444729	22.0	121.0	0.23202483	1.3625941	2025-06-01
29.444729	22.0	121.25	0.18110017	1.254347	2025-06-01
29.444729	22.0	121.5	0.18570861	1.248666	2025-06-01
29.444729	22.0	121.75	0.24959084	1.375477	2025-06-01
29.444729	22.0	122.0	0.30079734	1.5429738	2025-06-01
29.444729	22.0	122.25	0.31502482	1.6252217	2025-06-01
29.444729	22.0	122.5	0.22007088	1.3783526	2025-06-01
29.444729	22.0	122.75	0.17460807	1.2935603	2025-06-01
29.444729	22.0	123.0	0.10202542	1.1356914	2025-06-01
29.444729	22.25	119.25	0.143966	1.192477	2025-06-01
29.444729	22.25	119.5	0.13429886	1.1706188	2025-06-01
29.444729	22.25	119.75	0.13073298	1.1787448	2025-06-01
29.444729	22.25	120.0	0.12815496	1.196996	2025-06-01
29.444729	22.25	120.25	0.12936714	1.2069833	2025-06-01
29.444729	22.25	120.5	0.14569317	1.254372	2025-06-01
29.444729	22.25	121.0	0.24988256	1.4431623	2025-06-01
29.444729	22.25	121.25	0.22872418	1.3666625	2025-06-01
29.444729	22.25	121.5	0.22206768	1.3775042	2025-06-01
29.444729	22.25	121.75	0.23434763	1.4360497	2025-06-01
29.444729	22.25	122.0	0.35296598	1.6746304	2025-06-01
29.444729	22.25	122.25	0.35948527	1.7551095	2025-06-01
29.444729	22.25	122.5	0.2396859	1.4280524	2025-06-01
29.444729	22.25	122.75	0.17815374	1.3010862	2025-06-01
29.444729	22.25	123.0	0.10388313	1.1454831	2025-06-01
29.444729	22.5	119.25	0.25585598	1.5130981	2025-06-01
29.444729	22.5	119.5	0.1424419	1.1910565	2025-06-01
29.444729	22.5	119.75	0.1275671	1.1831682	2025-06-01
29.444729	22.5	120.0	0.12355633	1.2504313	2025-06-01
29.444729	22.5	120.25	0.12482755	1.2620437	2025-06-01
29.444729	22.5	121.0	0.24616295	1.4779457	2025-06-01
29.444729	22.5	121.25	0.27237585	1.4768369	2025-06-01
29.444729	22.5	121.5	0.27414903	1.5021145	2025-06-01
29.444729	22.5	121.75	0.2871863	1.5690994	2025-06-01
29.444729	22.5	122.0	0.35204402	1.7415868	2025-06-01
29.444729	22.5	122.25	0.33123803	1.6981242	2025-06-01
29.444729	22.5	122.5	0.20122436	1.3453795	2025-06-01
29.444729	22.5	122.75	0.15129092	1.2240242	2025-06-01
29.444729	22.5	123.0	0.10282032	1.1365141	2025-06-01
29.444729	22.75	119.25	0.7557029	2.699997	2025-06-01
29.444729	22.75	119.5	0.3356532	1.7229	2025-06-01
29.444729	22.75	119.75	0.1581401	1.281777	2025-06-01
29.444729	22.75	120.0	0.1294559	1.2764273	2025-06-01
29.444729	22.75	121.25	0.38927364	1.698935	2025-06-01
29.444729	22.75	121.5	0.41095904	1.778192	2025-06-01
29.444729	22.75	121.75	0.36977005	1.762773	2025-06-01
29.444729	22.75	122.0	0.3488558	1.7511349	2025-06-01
29.444729	22.75	122.25	0.29046854	1.5945606	2025-06-01
29.444729	22.75	122.5	0.17318779	1.290948	2025-06-01
29.444729	22.75	122.75	0.13026531	1.167233	2025-06-01
29.444729	22.75	123.0	0.103164926	1.1224754	2025-06-01
29.444729	23.0	119.25	1.0242116	3.7258706	2025-06-01
29.444729	23.0	119.5	0.44999856	2.1817975	2025-06-01
29.444729	23.0	119.75	0.21495236	1.4462659	2025-06-01
29.444729	23.0	120.0	0.14477102	1.2638527	2025-06-01
29.444729	23.0	121.5	0.50356877	2.051116	2025-06-01
29.444729	23.0	121.75	0.3967045	1.8726417	2025-06-01
29.444729	23.0	122.0	0.37283185	1.7884787	2025-06-01
29.444729	23.0	122.25	0.28687474	1.5735551	2025-06-01
29.444729	23.0	122.5	0.1733622	1.2886691	2025-06-01
29.444729	23.0	122.75	0.117644966	1.1379725	2025-06-01
29.444729	23.0	123.0	0.10525501	1.1161984	2025-06-01
29.444729	23.25	119.75	0.21919101	1.4562676	2025-06-01
29.444729	23.25	121.5	0.5783149	2.202335	2025-06-01
29.444729	23.25	121.75	0.5046266	2.094623	2025-06-01
29.444729	23.25	122.0	0.38543567	1.8351254	2025-06-01
29.444729	23.25	122.25	0.2917161	1.5739129	2025-06-01
29.444729	23.25	122.5	0.18338911	1.2936411	2025-06-01
29.444729	23.25	122.75	0.123325884	1.1448376	2025-06-01
29.444729	23.25	123.0	0.10947801	1.1122884	2025-06-01
29.444729	23.5	119.25	0.54984975	3.0218568	2025-06-01
29.444729	23.5	119.75	0.48714274	1.9206972	2025-06-01
29.444729	23.5	121.75	0.6106587	2.3068528	2025-06-01
29.444729	23.5	122.0	0.44072452	1.970861	2025-06-01
29.444729	23.5	122.25	0.30919817	1.6183455	2025-06-01
29.444729	23.5	122.5	0.20174353	1.3235047	2025-06-01
29.444729	23.5	122.75	0.14394718	1.1772494	2025-06-01
29.444729	23.5	123.0	0.12069936	1.1236897	2025-06-01
29.444729	23.75	119.25	0.44748682	2.3465786	2025-06-01
29.444729	23.75	119.5	0.52538687	2.709893	2025-06-01
29.444729	23.75	119.75	0.7663459	2.56887	2025-06-01
29.444729	23.75	121.75	0.6712775	2.4576705	2025-06-01
29.444729	23.75	122.0	0.51697016	2.0971475	2025-06-01
29.444729	23.75	122.25	0.34586164	1.7163072	2025-06-01
29.444729	23.75	122.5	0.2308813	1.3988391	2025-06-01
29.444729	23.75	122.75	0.17621982	1.2400897	2025-06-01
29.444729	23.75	123.0	0.14690077	1.1636119	2025-06-01
29.444729	24.0	119.25	0.41581988	2.0669348	2025-06-01
29.444729	24.0	119.5	0.8963319	3.1509643	2025-06-01
29.444729	24.0	119.75	1.1088957	3.7950287	2025-06-01
29.444729	24.0	121.75	0.73085046	2.7462547	2025-06-01
29.444729	24.0	122.0	0.58149517	2.1913698	2025-06-01
29.444729	24.0	122.25	0.41887972	1.8574276	2025-06-01
29.444729	24.0	122.5	0.26881325	1.5061147	2025-06-01
29.444729	24.0	122.75	0.20059943	1.2997296	2025-06-01
29.444729	24.0	123.0	0.17898662	1.2178695	2025-06-01
29.444729	24.25	119.25	0.44864017	2.0723329	2025-06-01
29.444729	24.25	119.5	0.92848605	3.0660074	2025-06-01
29.444729	24.25	121.75	0.67438227	2.4078777	2025-06-01
29.444729	24.25	122.0	0.6388426	2.257617	2025-06-01
29.444729	24.25	122.25	0.5144105	2.0229053	2025-06-01
29.444729	24.25	122.5	0.35423726	1.7113142	2025-06-01
29.444729	24.25	122.75	0.24045996	1.4196293	2025-06-01
29.444729	24.25	123.0	0.20912851	1.2913104	2025-06-01
29.444729	24.5	119.25	0.43757665	1.9743861	2025-06-01
29.444729	24.5	119.5	0.70603335	2.5116725	2025-06-01
29.444729	24.5	119.75	0.7806697	3.0329738	2025-06-01
29.444729	24.5	120.0	0.7141011	2.9847665	2025-06-01
29.444729	24.5	120.25	0.6380587	2.8841732	2025-06-01
29.444729	24.5	120.5	0.49201095	2.4127264	2025-06-01
29.444729	24.5	122.0	0.69439423	2.4468644	2025-06-01
29.444729	24.5	122.25	0.610152	2.1640275	2025-06-01
29.444729	24.5	122.5	0.46036166	1.9327091	2025-06-01
29.444729	24.5	122.75	0.31521538	1.6078455	2025-06-01
29.444729	24.5	123.0	0.2320384	1.3928761	2025-06-01
29.444729	24.75	119.25	0.49431956	2.1602447	2025-06-01
29.444729	24.75	119.5	0.65575397	2.301553	2025-06-01
29.444729	24.75	119.75	0.67564523	2.3901803	2025-06-01
29.444729	24.75	120.0	0.61253285	2.4013734	2025-06-01
29.444729	24.75	120.25	0.58379954	2.3260415	2025-06-01
29.444729	24.75	120.5	0.49685398	2.112112	2025-06-01
29.444729	24.75	120.75	0.45831835	2.127522	2025-06-01
29.444729	24.75	122.0	0.6606504	2.3375523	2025-06-01
29.444729	24.75	122.25	0.61943597	2.2565844	2025-06-01
29.444729	24.75	122.5	0.5683812	2.1038272	2025-06-01
29.444729	24.75	122.75	0.44513512	1.9033939	2025-06-01
29.444729	24.75	123.0	0.32084948	1.6370549	2025-06-01
29.444729	25.0	119.5	0.6022284	2.4998333	2025-06-01
29.444729	25.0	119.75	0.66522527	2.2164044	2025-06-01
29.444729	25.0	120.0	0.6296584	2.161984	2025-06-01
